Description;Standard;GUID;Revision;Description3;Revision6;Code;ShortDescription;Description7;Position
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8504/0_y+y;8504/0 Intrazystisches Papillom;8504/0 Intrazystisches Papillom;966
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8504/2_eLD;8504/2 Intrazystisches Karzinom o.n.A.;8504/2 Intrazystisches Karzinom o.n.A.;969
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8504/2_M/h;8504/2 Abgekapseltes papilläres Karzinom;8504/2 Abgekapseltes papilläres Karzinom;967
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8504/2_p0a;8504/2 Intrazystisches papilläres Karzinom;8504/2 Intrazystisches papilläres Karzinom;971
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8504/2_P3e;8504/2 Nichtinvasives intrazystisches Karzinom;8504/2 Nichtinvasives intrazystisches Karzinom;972
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8504/2_RiA;8504/2 Eingekapseltes papilläres Karzinom;8504/2 Eingekapseltes papilläres Karzinom;968
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8504/2_Tov;8504/2 Intrazystisches papilläres Adenokarzinom;8504/2 Intrazystisches papilläres Adenokarzinom;970
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8504/3_bvj;8504/3 Intrazystisches papilläres Karzinom mit Invasion;8504/3 Intrazystisches papilläres Karzinom mit Invasion;975
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8504/3_Oxh;8504/3 Abgekapseltes papilläres Karzinom mit Invasion;8504/3 Abgekapseltes papilläres Karzinom mit Invasion;973
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8504/3_wjD;8504/3 Eingekapseltes papilläres Karzinom mit Invasion;8504/3 Eingekapseltes papilläres Karzinom mit Invasion;974
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8505/0_g72;8505/0 Intraduktale Papillomatose o.n.A.;8505/0 Intraduktale Papillomatose o.n.A.;976
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8505/0_TPQ;8505/0 Diffuse intraduktale Papillomatose;8505/0 Diffuse intraduktale Papillomatose;977
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8506/0_Mj6;8506/0 Subareoläre Milchgangs-Papillomatose [C50.0];8506/0 Subareoläre Milchgangs-Papillomatose [C50.0];979
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8506/0_RpB;8506/0 Brustwarzen-Adenom [C50.0];8506/0 Brustwarzen-Adenom [C50.0];978
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8507/2_6Gu;8507/2 Tapetenartiges intraduktales Karzinom [C50.-];8507/2 Tapetenartiges intraduktales Karzinom [C50.-];982
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8507/2_BRQ;8507/2 Mikropapilläres duktales Carcinoma in situ [C50.-];8507/2 Mikropapilläres duktales Carcinoma in situ [C50.-];981
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8507/2_liW;8507/2 Intraduktales mikropapilläres Karzinom [C50.-];8507/2 Intraduktales mikropapilläres Karzinom [C50.-];980
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8507/3_cP/;8507/3 Invasives mikropapilläres Mammakarzinom [C50.-];8507/3 Invasives mikropapilläres Mammakarzinom [C50.-];983
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8507/3_XYt;8507/3 Mikropapilläres Mammakarzinom [C50.-];8507/3 Mikropapilläres Mammakarzinom [C50.-];984
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8508/3_AOB;8508/3 Zystisch-hypersekretorisches Karzinom [C50.-];8508/3 Zystisch-hypersekretorisches Karzinom [C50.-];985
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8509/2_a3L;8509/2 Solides papilläres Carcinoma in situ [C50.-];8509/2 Solides papilläres Carcinoma in situ [C50.-];986
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8509/2_D+7;8509/2 Endokrines muzin-produzierendes Carcinoma in situ der Schweißdrüse [C44.-];8509/2 Endokrines muzin-produzierendes Carcinoma in situ der Schweißdrüse [C44.-];987
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8509/3_lGO;8509/3 Endokrines muzin-produzierendes Schweißdrüsenkarzinom [C44.-];8509/3 Endokrines muzin-produzierendes Schweißdrüsenkarzinom [C44.-];989
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8509/3_mX/;8509/3 Solides papilläres Karzinom mit Invasion [C50.-];8509/3 Solides papilläres Karzinom mit Invasion [C50.-];988
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8510/3_2VH;8510/3 Medulläres Adenokarzinom;8510/3 Medulläres Adenokarzinom;992
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8510/3_KtV;8510/3 Medullär-ähnliches Karzinom;8510/3 Medullär-ähnliches Karzinom;991
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8510/3_o4/;8510/3 Medulläres Karzinom o.n.A.;8510/3 Medulläres Karzinom o.n.A.;990
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8512/3_hD4;8512/3 Medulläres Karzinom mit lymphoidem Stroma;8512/3 Medulläres Karzinom mit lymphoidem Stroma;993
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8513/3_/fL;8513/3 Atypisches medulläres Karzinom [C50.-];8513/3 Atypisches medulläres Karzinom [C50.-];994
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8514/3_xCi;8514/3 Desmoplastisches duktales Karzinom;8514/3 Desmoplastisches duktales Karzinom;995
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8519/2_1al;8519/2 Pleomorphes lobuläres Carcinoma in situ [C50.-];8519/2 Pleomorphes lobuläres Carcinoma in situ [C50.-];996
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8519/2_435;8519/2 Pleomorphes LCIS [C50.-];8519/2 Pleomorphes LCIS [C50.-];997
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8520/2_4W3;8520/2 Klassisches lobuläres Carcinoma in situ [C50.-];8520/2 Klassisches lobuläres Carcinoma in situ [C50.-];1000
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8520/2_I3m;8520/2 Intraduktales Papillom mit lobulärem Carcinoma in situ [C50.-];8520/2 Intraduktales Papillom mit lobulärem Carcinoma in situ [C50.-];999
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8520/2_I9v;8520/2 Nichtinvasives lobuläres Karzinom [C50.-];8520/2 Nichtinvasives lobuläres Karzinom [C50.-];1002
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8520/2_N5Z;8520/2 Lobuläres Carcinoma in situ o.n.A. [C50.-];8520/2 Lobuläres Carcinoma in situ o.n.A. [C50.-];998
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8520/2_TEt;8520/2 LCIS o.n.A. [C50.-];8520/2 LCIS o.n.A. [C50.-];1001
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8520/3_21+;8520/3 Tubulolobuläres Karzinom;8520/3 Tubulolobuläres Karzinom;1007
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8520/3_dAf;8520/3 Invasives lobuläres Karzinom o.n.A. [C50.-];8520/3 Invasives lobuläres Karzinom o.n.A. [C50.-];1004
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8520/3_kWu;8520/3 Lobuläres Karzinom o.n.A. [C50.-];8520/3 Lobuläres Karzinom o.n.A. [C50.-];1003
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8520/3_OF3;8520/3 Lobuläres Adenokarzinom [C50.-];8520/3 Lobuläres Adenokarzinom [C50.-];1005
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8520/3_ovU;8520/3 Pleomorphes lobuläres Karzinom [C50.-];8520/3 Pleomorphes lobuläres Karzinom [C50.-];1006
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8521/3_m7n;8521/3 Invasives duktuläres Karzinom;8521/3 Invasives duktuläres Karzinom;1008
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8522/2_nLJ;8522/2 Intraduktales Karzinom und lobuläres Carcinoma in situ [C50.-];8522/2 Intraduktales Karzinom und lobuläres Carcinoma in situ [C50.-];1009
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8522/3_407;8522/3 Invasives duktales und lobuläres Carcinoma in situ [C50.-];8522/3 Invasives duktales und lobuläres Carcinoma in situ [C50.-];1012
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8522/3_DhO;8522/3 Invasives duktales und lobuläres Karzinom [C50.-];8522/3 Invasives duktales und lobuläres Karzinom [C50.-];1010
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8522/3_HPu;8522/3 Invasives lobuläres Karzinom und duktales Carcinoma in situ [C50.-];8522/3 Invasives lobuläres Karzinom und duktales Carcinoma in situ [C50.-];1013
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8522/3_tQt;8522/3 Intraduktales und lobuläres Karzinom [C50.-];8522/3 Intraduktales und lobuläres Karzinom [C50.-];1011
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8522/3_ue5;8522/3 Lobuläres und duktales Karzinom [C50.-];8522/3 Lobuläres und duktales Karzinom [C50.-];1014
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8523/3_7zW;8523/3 Invasives duktales Karzinom gemischt mit anderen Karzinom-Typen [C50.-];8523/3 Invasives duktales Karzinom gemischt mit anderen Karzinom-Typen [C50.-];1015
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8523/3_DA4;8523/3 Invasives duktales und tubuläres Karzinom [C50.-];8523/3 Invasives duktales und tubuläres Karzinom [C50.-];1019
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8523/3_dQ/;8523/3 Invasives duktales und kribriformes Karzinom [C50.-];8523/3 Invasives duktales und kribriformes Karzinom [C50.-];1017
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8523/3_IcX;8523/3 Invasives duktales und muzinöses Karzinom [C50.-];8523/3 Invasives duktales und muzinöses Karzinom [C50.-];1018
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8523/3_MMQ;8523/3 Invasives duktales und Kolloidkarzinom [C50.-];8523/3 Invasives duktales und Kolloidkarzinom [C50.-];1016
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8524/3_lXs;8524/3 Invasives lobuläres Karzinom gemischt mit anderen Karzinom-Typen [C50.-];8524/3 Invasives lobuläres Karzinom gemischt mit anderen Karzinom-Typen [C50.-];1020
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8525/3_23N;8525/3 Polymorphes Karzinom;8525/3 Polymorphes Karzinom;1022
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8525/3_eaT;8525/3 Terminales duktales Adenokarzinom;8525/3 Terminales duktales Adenokarzinom;1023
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8525/3_Zb2;8525/3 Polymorphes Adenokarzinom;8525/3 Polymorphes Adenokarzinom;1021
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8530/3_RvZ;8530/3 Entzündliches Adenokarzinom [C50.-];8530/3 Entzündliches Adenokarzinom [C50.-];1025
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8530/3_XCI;8530/3 Inflammatorisches Karzinom [C50.-];8530/3 Inflammatorisches Karzinom [C50.-];1024
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8540/3_hGf;8540/3 M. Paget der Brustwarze [C50.0];8540/3 M. Paget der Brustwarze [C50.0];1027
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8540/3_j74;8540/3 M. Paget der Brust [C50.-];8540/3 M. Paget der Brust [C50.-];1026
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8541/3_Hgh;8541/3 M. Paget mit invasivem duktalem Karzinom [C50.-];8541/3 M. Paget mit invasivem duktalem Karzinom [C50.-];1028
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8542/3_+9X;8542/3 Extramammärer M. Paget (Exkl.: M. Paget des Knochens);8542/3 Extramammärer M. Paget (Exkl.: M. Paget des Knochens);1029
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8543/3_50H;8543/3 M. Paget mit intraduktalem Karzinom [C50.-];8543/3 M. Paget mit intraduktalem Karzinom [C50.-];1030
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8550/0_BeF;8550/0 Azinuszelladenom;8550/0 Azinuszelladenom;1032
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8550/0_vhq;8550/0 Azinarzelladenom;8550/0 Azinarzelladenom;1031
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8550/1_iqw;8550/1 Azinarzelltumor;8550/1 Azinarzelltumor;1033
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8550/1_R0A;8550/1 Azinuszelltumor;8550/1 Azinuszelltumor;1034
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8550/3_CtK;8550/3 Azinuszellkarzinom;8550/3 Azinuszellkarzinom;1035
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8550/3_Fra;8550/3 Azinuszell-Adenokarzinom;8550/3 Azinuszell-Adenokarzinom;1038
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8550/3_q7m;8550/3 Azinarkarzinom;8550/3 Azinarkarzinom;1037
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8550/3_VrR;8550/3 Azinäres Adenokarzinom;8550/3 Azinäres Adenokarzinom;1036
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8551/3_0Ob;8551/3 Azinäres Adenokarzinom der Lunge [C34.-];8551/3 Azinäres Adenokarzinom der Lunge [C34.-];1040
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8551/3_ay/;8551/3 Azinuszell-Zystadenokarzinom;8551/3 Azinuszell-Zystadenokarzinom;1039
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8552/3_Fz7;8552/3 Gemischtes azinär-duktales Karzinom;8552/3 Gemischtes azinär-duktales Karzinom;1041
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8560/0_Hpi;8560/0 Tubulo-squamöser Polyp;8560/0 Tubulo-squamöser Polyp;1043
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8560/0_wVO;8560/0 Gemischtes squamös-glanduläres Papillom;8560/0 Gemischtes squamös-glanduläres Papillom;1042
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8560/3_31a;8560/3 Adenosquamöses Karzinom;8560/3 Adenosquamöses Karzinom;1044
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8560/3_enb;8560/3 Ekkrin-duktales Plattenepithelzellkarzinom [C44.-];8560/3 Ekkrin-duktales Plattenepithelzellkarzinom [C44.-];1046
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8560/3_OwI;8560/3 Kombiniertes Adeno-Plattenepithelkarzinom;8560/3 Kombiniertes Adeno-Plattenepithelkarzinom;1047
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8560/3_YwK;8560/3 Adenokarzinomatös-epidermoider Tumor;8560/3 Adenokarzinomatös-epidermoider Tumor;1045
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8561/0_4Ay;8561/0 Adenolymphom [C07.-] [C08.-];8561/0 Adenolymphom [C07.-] [C08.-];1048
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8561/0_aTG;8561/0 Warthin-Tumor [C07.-] [C08.-];8561/0 Warthin-Tumor [C07.-] [C08.-];1050
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8561/0_j4R;8561/0 Papilläres lymphomatöses Zystadenom [C07.-] [C08.-];8561/0 Papilläres lymphomatöses Zystadenom [C07.-] [C08.-];1049
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8562/3_QHP;8562/3 Epithelial-myoepitheliales Karzinom;8562/3 Epithelial-myoepitheliales Karzinom;1051
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8563/0_WK6;8563/0 Lymphadenom;8563/0 Lymphadenom;1052
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8570/3_AB+;8570/3 Endometrioidkarzinom mit plattenepithelialer Differenzierung;8570/3 Endometrioidkarzinom mit plattenepithelialer Differenzierung;1055
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8570/3_m2v;8570/3 Adenoakanthom;8570/3 Adenoakanthom;1054
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8570/3_SYu;8570/3 Adenokarzinom mit Plattenepithelmetaplasie;8570/3 Adenokarzinom mit Plattenepithelmetaplasie;1053
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8571/3_3t5;8571/3 Adenokarzinom mit Knochenmetaplasie;8571/3 Adenokarzinom mit Knochenmetaplasie;1058
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8571/3_6tA;8571/3 Adenokarzinom mit Knorpelmetaplasie;8571/3 Adenokarzinom mit Knorpelmetaplasie;1059
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8571/3_9QM;8571/3 Adenokarzinom mit Knorpel- und Knochenmetaplasie;8571/3 Adenokarzinom mit Knorpel- und Knochenmetaplasie;1056
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8571/3_gwk;8571/3 Adenokarzinom mit chondroider Differenzierung;8571/3 Adenokarzinom mit chondroider Differenzierung;1057
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8572/3_61j;8572/3 Fibromatose-ähnliches metaplastisches Karzinom;8572/3 Fibromatose-ähnliches metaplastisches Karzinom;1062
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8572/3_746;8572/3 Adenokarzinom mit Spindelzellmetaplasie;8572/3 Adenokarzinom mit Spindelzellmetaplasie;1060
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8572/3_IuX;8572/3 Azinäres Adenokarzinom, sarkomatoide Variante;8572/3 Azinäres Adenokarzinom, sarkomatoide Variante;1061
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8573/3_BIO;8573/3 Karzinom mit apokriner Metaplasie;8573/3 Karzinom mit apokriner Metaplasie;1064
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8573/3_jKu;8573/3 Adenokarzinom mit apokriner Metaplasie;8573/3 Adenokarzinom mit apokriner Metaplasie;1063
ICD-O-3 morphology codes;SIMPLE;13a6c852-7e98-4548-a026-e634f2c30e24;49;ICD-O-3 Morphologie 2019 (Revision 2);18;8574/3_6/W;8574/3 Adenokarzinom gemischt mit neuroendokrinem Karzinom;8574/3 Adenokarzinom gemischt mit neuroendokrinem Karzinom;1066
